,no_partner,1partner,2_3partners,group, 1st time,2nd time,more than 2,tlevel_1,tlevel_2,tlevel_3,tlevel_4
VITTEL (1l)  - Supplément sirop   ID165,0.08214551815494851,0.14490877903242733,0.15454280763369665,0.02987808153383387,0.3593664306380216,0.03782268683390868,0.014057403186694212,0.046421787290684184,0.05013989397807205,0.08910989963678397,0.22551565968481038
VITTEL (1l)  - Supplément sirop Gre  ID165,0.08214551815494851,0.14490877903242733,0.15454280763369665,0.02987808153383387,0.3593664306380216,0.03782268683390868,0.014057403186694212,0.046421787290684184,0.05013989397807205,0.08910989963678397,0.22551565968481038
VITTEL (1l)  - Supplément sirop   ID165,0.08214551815494851,0.14490877903242733,0.15454280763369665,0.02987808153383387,0.3593664306380216,0.03782268683390868,0.014057403186694212,0.046421787290684184,0.05013989397807205,0.08910989963678397,0.22551565968481038
VITTEL (1l)  - Supplément sirop  ID165,0.07448371256877064,0.13039476735666142,0.13949035296944243,0.027175920252030337,0.3245778894986173,0.0339243531628698,0.012838444825936868,0.04177839019158947,0.0449747279828655,0.08033602654376114,0.2041962938518294
SAN PELLEGRINO (50cl) Sans Glacons  ID166,0.06719671960673292,0.10934918092196981,0.11538389777793526,0.022370229206625757,0.2748226832320568,0.026607844926168453,0.012697727183622422,0.03388557948279222,0.039930409583059205,0.06421114458594018,0.1760544828660405
SAN PELLEGRINO (50cl)  - Supplément sirop  ID166,0.08218189238402146,0.14462596141332099,0.15436489134675205,0.02973789580789179,0.3587622661199151,0.03775247752483392,0.014166477598480392,0.04633574367696605,0.050105480136728005,0.08891688999380182,0.22526491898247122
SAN PELLEGRINO (50cl)  - Supplément sirop   ID166,0.08218189238402146,0.14462596141332099,0.15436489134675205,0.02973789580789179,0.3587622661199151,0.03775247752483392,0.014166477598480392,0.04633574367696605,0.050105480136728005,0.08891688999380182,0.22526491898247122
SAN PELLEGRINO (50cl)  - Supplément sirop Gre  ID166,0.08218189238402146,0.14462596141332099,0.15436489134675205,0.02973789580789179,0.3587622661199151,0.03775247752483392,0.014166477598480392,0.04633574367696605,0.050105480136728005,0.08891688999380182,0.22526491898247122
SAN PELLEGRINO (50cl)  - Supplément sirop   ID166,0.08218189238402146,0.14462596141332099,0.15436489134675205,0.02973789580789179,0.3587622661199151,0.03775247752483392,0.014166477598480392,0.04633574367696605,0.050105480136728005,0.08891688999380182,0.22526491898247122
SAN PELLEGRINO (50cl)  - Supplément sirop  ID166,0.07460499261457207,0.13026280162545742,0.13947119047227455,0.027004456875186975,0.3242336302842183,0.03391819367431366,0.01298591937027867,0.041737782584742034,0.045028963589171474,0.08022064315588072,0.2040967045612304
SAN PELLEGRINO (1l) Sans Glacons  ID167,0.06692386607700208,0.10884530707617363,0.11482222630305837,0.02229181288789366,0.27359200898682307,0.02646758242283933,0.012652887395642772,0.033694674867245984,0.03976624429495235,0.06389813444444625,0.17530696523133826
SAN PELLEGRINO (1l)  - Supplément sirop  ID167,0.08209519597551608,0.14444933258520745,0.1541497387638264,0.029719517559535617,0.35832761361788357,0.03770609214497908,0.014151087571726789,0.04625710022261305,0.05004463355787563,0.08880276055426567,0.2250221812434531
SAN PELLEGRINO (1l)  - Supplément sirop   ID167,0.08209519597551608,0.14444933258520745,0.1541497387638264,0.029719517559535617,0.35832761361788357,0.03770609214497908,0.014151087571726789,0.04625710022261305,0.05004463355787563,0.08880276055426567,0.2250221812434531
SAN PELLEGRINO (1l)  - Supplément sirop Gre  ID167,0.08209519597551608,0.14444933258520745,0.1541497387638264,0.029719517559535617,0.35832761361788357,0.03770609214497908,0.014151087571726789,0.04625710022261305,0.05004463355787563,0.08880276055426567,0.2250221812434531
SAN PELLEGRINO (1l)  - Supplément sirop   ID167,0.08209519597551608,0.14444933258520745,0.1541497387638264,0.029719517559535617,0.35832761361788357,0.03770609214497908,0.014151087571726789,0.04625710022261305,0.05004463355787563,0.08880276055426567,0.2250221812434531
SAN PELLEGRINO (1l)  - Supplément sirop  ID167,0.0744487086095443,0.12998314086356028,0.13912554555066164,0.026962915093147907,0.3235190982954327,0.033832880913431125,0.012963268886483444,0.041621995839372296,0.04493614427474102,0.08002879192675057,0.20367476899055584
PERRIER (33cl) Sans Glacons  ID168,0.0525785072786403,0.08788209035654843,0.08851676882852462,0.016600020231638302,0.21444160597511208,0.01967811697711226,0.011324016012443223,0.02653256685760773,0.033361091552707126,0.04917892494648112,0.1363388338513783
PERRIER (33cl)  - Supplément sirop  ID168,0.07579241794741816,0.13862331162845365,0.14581657348559354,0.027668714965314298,0.3383081488990652,0.035902043991942474,0.013472979183631635,0.04442750413629028,0.04798554074426264,0.08491784916561823,0.21030087873947567
PERRIER (33cl)  - Supplément sirop   ID168,0.07579241794741816,0.13862331162845365,0.14581657348559354,0.027668714965314298,0.3383081488990652,0.035902043991942474,0.013472979183631635,0.04442750413629028,0.04798554074426264,0.08491784916561823,0.21030087873947567
PERRIER (33cl)  - Supplément sirop Gre  ID168,0.07579241794741816,0.13862331162845365,0.14581657348559354,0.027668714965314298,0.3383081488990652,0.035902043991942474,0.013472979183631635,0.04442750413629028,0.04798554074426264,0.08491784916561823,0.21030087873947567
PERRIER (33cl)  - Supplément sirop   ID168,0.07579241794741816,0.13862331162845365,0.14581657348559354,0.027668714965314298,0.3383081488990652,0.035902043991942474,0.013472979183631635,0.04442750413629028,0.04798554074426264,0.08491784916561823,0.21030087873947567
PERRIER (33cl)  - Supplément sirop  ID168,0.06327311677640729,0.1176520579481146,0.12303310039435628,0.023273894653173685,0.2851954388192856,0.03016587939591242,0.011688609486320545,0.03772935446337182,0.04056352133562702,0.07206385907265409,0.17665056607732804
SPRITE (33cl) Sans Glacons  ID169,0.05096126214306495,0.08525391210539436,0.08569251745695067,0.01626761379079209,0.2079037418904484,0.019143142288065004,0.011000182872435482,0.025597787094354753,0.03229675264401171,0.04765356515394928,0.13246741636585524
FANTA (33cl) Sans Glacons  ID170,0.05332041622539454,0.08931615312017947,0.09009426674431245,0.016869268847817174,0.2179064402051873,0.020091495781933182,0.01146621844532702,0.027026157766663336,0.03383125134616565,0.0501219073018754,0.13845195452587253
ORANGINA (25cl) Sans Glacons  ID171,0.0517088990460534,0.0864649992916891,0.08685857485103536,0.016315432187062027,0.21072291928851927,0.01931558217583864,0.01117830545614138,0.025997911364513418,0.032832225474580416,0.048294864012644045,0.13405998167569436
COCA-COLA (33cl) Sans Glacons  ID172,0.05732414637946437,0.09667910748118387,0.09776418027724253,0.018311013052486114,0.23569071554880097,0.022137101492579615,0.012102107437851634,0.029403717388816964,0.03626103962955421,0.0547010833384818,0.14952861476069715
COCA-COLA ZERO (33cl) Sans Glacons  ID173,0.05219074008464528,0.09042882952902885,0.08960371897378842,0.016910622041135494,0.2174182936493386,0.02022416217677607,0.011353941004684141,0.02718172394885203,0.033413372940982095,0.0503984517520094,0.1379695760761627
NESTEA PECHE (25cl) Sans Glacons  ID174,0.05303897519228298,0.08867121209473453,0.0891750593332634,0.01672004782824826,0.2161496434643749,0.019929298694949717,0.011390828899576478,0.02673895222290564,0.033589461797727045,0.0496036855305333,0.1375051412329019
DIABOLO (33cl) Sans Glacons  ID175,0.07367673957274724,0.11919997135240883,0.1244747742235457,0.02311403902300847,0.2978888141160158,0.028573773331402808,0.013812629293113703,0.036836144052520385,0.04580454227643536,0.0688337260117285,0.1887516658981723
JUS D'ORANGE (25cl) Sans Glacons  ID176,0.07351543754893687,0.12402629224146512,0.12620126285300118,0.024322180111378187,0.3042462354505834,0.029169440958563705,0.014457209928352043,0.03791864816188894,0.04612322273718483,0.07079791223145356,0.1929839678175104
JUS D'ANANAS (25cl) Sans Glacons  ID177,0.07478037128969738,0.12613553199689234,0.1290862279181142,0.024460165770502976,0.3096625544215516,0.029887600237551035,0.01471498813859428,0.03894483450929101,0.04686322955113558,0.07231267757224316,0.19609605205795802
JUS DE POMME (25cl) Sans Glacons  ID178,0.072456737301312,0.12205369502878603,0.12436508361544486,0.02358463671493319,0.29927554522014965,0.028626066908132904,0.014367655386391271,0.037533358393617905,0.04538018431782372,0.06960666792657778,0.18970208271018005
JUS D'ABRICOT (25cl) Sans Glacons  ID179,0.07478037128969738,0.12613553199689234,0.1290862279181142,0.024460165770502976,0.3096625544215516,0.029887600237551035,0.01471498813859428,0.03894483450929101,0.04686322955113558,0.07231267757224316,0.19609605205795802
JUS DE TOMATE (25cl) Sans Glacons  ID180,0.07478037128969738,0.12613553199689234,0.1290862279181142,0.024460165770502976,0.3096625544215516,0.029887600237551035,0.01471498813859428,0.03894483450929101,0.04686322955113558,0.07231267757224316,0.19609605205795802
EXPRESSO  - Supplément crème cha  ID181,0.08284327359144884,0.1493476217647424,0.15756349768016184,0.030016135854955286,0.3659453942152245,0.03917152465124399,0.014415718442557936,0.04785613397199339,0.05187771690613255,0.09176329099804316,0.22797936674534533
DECAFEINE  - Supplément crème cha  ID182,0.04282330369832868,0.07961520987195722,0.08209349031120144,0.01581442793982344,0.19106690206002055,0.02078453441794921,0.008372612896284383,0.025473355158200626,0.02744506874456034,0.049343878498426565,0.11793380683583564
DOUBLE EXPRESSO  - Supplément crème cha  ID183,0.08738120793991642,0.15224267884270837,0.15893410974221703,0.030234761572548896,0.37411494532136746,0.038280572413703806,0.016156853792443065,0.04792443587148054,0.05462990053399675,0.0912409783194633,0.2346991392376265
CAPPUCINO   - Supplément crème cha  ID184,0.08102422436413868,0.13949283252532563,0.15204648208110735,0.02781429636433195,0.34956306898928385,0.03566466774600053,0.014921580301154508,0.046958091110186076,0.05032871518504802,0.08686950825526324,0.21593763356869874
THE None  ID185,0.0004101089478559982,0.010722591538734403,0.007245910590131752,0.0021005677312252685,0.016085594363604808,0.0018841909451062034,0.002504247561738329,0.0023867624326412273,0.001762013964135629,0.0049985593674104845,0.01133303528099809
INFUSION None  ID186,0.03846543873442258,0.0745661732570244,0.07553632594900327,0.014153035725808933,0.17616125276700403,0.018440773724098736,0.008007343032997155,0.023338582674196248,0.025418860672560807,0.04459840318304608,0.10922972293030529
IRISH COFFEE None  ID187,0.07672096016704147,0.13868268307035236,0.1535006292447185,0.02642350488393214,0.34516522149386697,0.03437199998491894,0.015573464869635789,0.048575251620876274,0.049211846141021726,0.08683929808341405,0.21043345441127315
BAILEY'S (4cl) Sans Glacons  ID188,0.06183506176821308,0.09887526725019491,0.10191040814192444,0.018822028041921124,0.24650339412126376,0.022146558948357487,0.012638353557398323,0.03072263657052845,0.038521452924860845,0.055328317638883684,0.15667498645903913
GET 27 (4cl) Sans Glacons  ID189,0.04539811000646595,0.07796528543214633,0.0772283124066928,0.014621750180986114,0.1878026043476197,0.017108830325694012,0.010187389527134381,0.023285343828178987,0.02942695353471406,0.04323628933361011,0.11912335029762765
LIMONCELLO (4cl) Sans Glacons  ID190,0.05684965204915646,0.09582933926287125,0.0964747090109047,0.018099889957730476,0.23315946831230636,0.021902938323826723,0.012044173208137153,0.028978241198807007,0.03584316716637284,0.053998222739925564,0.1482518340855774
COGNAC (4cl) Sans Glacons  ID191,0.07298948612505834,0.12490107434286392,0.1342499064823046,0.023565363764945713,0.3110726582241751,0.02908378266360636,0.015357628449849142,0.04134640199092148,0.04657006934298942,0.07449381094507451,0.1930568480211308
POIRE (4cl) Sans Glacons  ID192,0.06125268966830865,0.10343072522750636,0.10530499139628188,0.019725590085159887,0.2527320187535598,0.024081869200311242,0.012740907153544902,0.03172984872015891,0.03873203767535674,0.05888108311290743,0.16017348223031977
MARC DU JURA (4cl) Sans Glacons  ID193,0.05547942467077289,0.08992888832687598,0.09174262526845899,0.016753533567801474,0.2219478330098109,0.02045683335957954,0.011358599895002526,0.02738380609794767,0.03536699850712108,0.05037402927040422,0.14060335788629777
MENU MIDI None  ID194,0.06807382321659144,0.11185327940189081,0.11451411503341098,0.021064830251306087,0.27456660408366873,0.027358971189643144,0.013398896998941005,0.034862192381353435,0.04177805700461987,0.06516145220531665,0.1734809508029338
CAFE + 1 GOURMANDISE  - Supplément crème cha  ID195,0.04605011784591048,0.08676416751591644,0.08894545212187718,0.016974440709626143,0.2068785118639717,0.022572534893781124,0.009149438530650365,0.027688631967349275,0.029496788027667295,0.05320789797374084,0.12817820124870263
MENU LIBERTY None  ID196,0.06498564646132104,0.11395484893835936,0.11279081238672943,0.02140546729945334,0.2712751099660251,0.028563095623396692,0.013116379235441995,0.03506611824719593,0.03993633496152855,0.06603121763884648,0.17187976682131417
MENU CINE None  ID197,0.05814991638903149,0.1027491594220646,0.10131347655269919,0.019187669976807657,0.24354716936937681,0.02580632289405258,0.011880976805638105,0.03143512092324189,0.03552182991707267,0.059768974717279044,0.15447084891188975
MENU JUNIOR None  ID198,0.05746866879624517,0.09802363855305306,0.09986842317000941,0.018762609570213987,0.23909815019714362,0.023564202521621315,0.011304741606961072,0.029806823921089465,0.03584402443838132,0.058176143249727884,0.15010146024591509
1 BOULE DE GLACE None  ID199,0.06708061212488253,0.10813365850439033,0.11135265717480784,0.020628871530007444,0.2687973139172341,0.025458536839338828,0.012768312347767746,0.03341052698237782,0.04222932330751545,0.06147590380646191,0.16986327640787613
Verre vin blanc IGP None  ID200,0.08169173066916972,0.14587025122736091,0.15666570901612886,0.028564508581101333,0.36082834288714516,0.036323707131384574,0.015420122438143159,0.04880876584463668,0.05277277733107482,0.09024477163948413,0.22068457438696526
Verre vin rosé IGP None  ID201,0.08100515649035449,0.14504876164269662,0.15785727181712816,0.027728946814993518,0.3594404509619011,0.036322792462732616,0.015653649615849793,0.049396132908709985,0.0517546239085251,0.0900638036461664,0.22014468269676735
Verre vin rouge IGP None  ID202,0.08169173066916972,0.14587025122736091,0.15666570901612886,0.028564508581101333,0.36082834288714516,0.036323707131384574,0.015420122438143159,0.04880876584463668,0.05277277733107482,0.09024477163948413,0.22068457438696526
"Verre Rosé - Côte de Provence ""Cap des Pins"" None  ID203",0.06639734143773994,0.10641318373297239,0.10889018460013383,0.020811659951933667,0.26500061352729803,0.02538370094559468,0.011958850362774071,0.032795809203009466,0.04110324414970699,0.060312672253932526,0.16808475069877424
"Verre Rosé de Californie ""Gallo"" None  ID204",0.06018901084882691,0.09533135160985375,0.09669542150961391,0.01811926589620039,0.23678177522796837,0.021762996375424174,0.011638557742511525,0.02929705364142572,0.03763970750744538,0.0526856680604701,0.1505206986717498
"Verre Rouge - Côte du Rhône ""Vinsobraise"" None  ID205",0.08279537238645274,0.13767998399478215,0.14472670751891095,0.026600358126801667,0.3427815561922062,0.033236961811514004,0.015566696818338683,0.043897063183488495,0.05264038594746796,0.08099495031014697,0.21399496654817823
Verre Crémant du Jura brut fruitère d'Arbois - Coupe 12cl None  ID206,0.05920755789834824,0.09326430877706365,0.09505166518658058,0.017915812682337204,0.2328993906470702,0.021573538708331275,0.01081852489467805,0.02885732468926054,0.037024561258047387,0.051829408619020585,0.14753960405546654
Vin blanc IGP - 25cl None  ID207,0.05372784248231372,0.10033596729176854,0.10545641187287781,0.019352001353062045,0.24316964748630762,0.02434628702162106,0.011208673209275159,0.03330574204175065,0.03594483652325848,0.06146114402740381,0.14797528324237103
Vin blanc IGP - 46cl None  ID208,0.05372784248231372,0.10033596729176854,0.10545641187287781,0.019352001353062045,0.24316964748630762,0.02434628702162106,0.011208673209275159,0.03330574204175065,0.03594483652325848,0.06146114402740381,0.14797528324237103
Vin rosé IGP - 25cl None  ID209,0.04846077467245891,0.0915573942656097,0.0976480428747121,0.01704519481090555,0.22169461722559855,0.022292144401598494,0.010586746139038277,0.03108355524138594,0.032128834561756366,0.05626345042956964,0.13506682724609603
Vin rosé IGP - 46cl None  ID210,0.04846077467245891,0.0915573942656097,0.0976480428747121,0.01704519481090555,0.22169461722559855,0.022292144401598494,0.010586746139038277,0.03108355524138594,0.032128834561756366,0.05626345042956964,0.13506682724609603
Vin rouge IGP - 25cl None  ID211,0.05372784248231372,0.10033596729176854,0.10545641187287781,0.019352001353062045,0.24316964748630762,0.02434628702162106,0.011208673209275159,0.03330574204175065,0.03594483652325848,0.06146114402740381,0.14797528324237103
Vin rouge IGP - 46cl None  ID212,0.05372784248231372,0.10033596729176854,0.10545641187287781,0.019352001353062045,0.24316964748630762,0.02434628702162106,0.011208673209275159,0.03330574204175065,0.03594483652325848,0.06146114402740381,0.14797528324237103
25CL ROSE COTE PROVENCE CAP DES PINS None  ID213,0.06678153863219229,0.10705528885888689,0.10938070345400813,0.021026912989250135,0.26655994546227585,0.02553264904975113,0.011981538969319323,0.0328821099649135,0.0413097274203963,0.060598365698222974,0.16923641674845627
46CL ROSE COTE PROVENCE CAP DES PINS None  ID214,0.06678153863219229,0.10705528885888689,0.10938070345400813,0.021026912989250135,0.26655994546227585,0.02553264904975113,0.011981538969319323,0.0328821099649135,0.0413097274203963,0.060598365698222974,0.16923641674845627
"Rosé de Californie ""Gallo"" - 25cl None  ID215",0.05768732860109846,0.09078161427665882,0.09178085700815478,0.017228114713542384,0.22556546620757273,0.020570233336108443,0.011197412708392107,0.02777715619193816,0.036072394406204536,0.04981800518946893,0.1436273234139163
"Rosé de Californie ""Gallo"" - 46cl None  ID216",0.05768732860109846,0.09078161427665882,0.09178085700815478,0.017228114713542384,0.22556546620757273,0.020570233336108443,0.011197412708392107,0.02777715619193816,0.036072394406204536,0.04981800518946893,0.1436273234139163
25CL ROUGE COTE DU RHONE VINSOBRAISE None  ID217,0.07984638887932341,0.13192183404140326,0.13839867054147795,0.025520438339948034,0.32893669514646684,0.031658596465974784,0.01488446452773134,0.04185680082387704,0.050996825813219064,0.0773020084310963,0.2052678421672873
46CL ROUGE COTE DU RHONE VINSOBRAISE None  ID218,0.07984638887932341,0.13192183404140326,0.13839867054147795,0.025520438339948034,0.32893669514646684,0.031658596465974784,0.01488446452773134,0.04185680082387704,0.050996825813219064,0.0773020084310963,0.2052678421672873
75CL VIN BLANC JURA TRADITION None  ID219,0.07513126021772437,0.12515892502357195,0.1319823200513606,0.024007001022527896,0.31228152755489347,0.029426569308160424,0.01437675237233335,0.0404512551236667,0.048599265537829235,0.07360915894130136,0.19337219942340844
"37,5CL VIN BLANC ARBOIS BETHANIE None  ID220",0.08379710026131224,0.13978305480478603,0.14478442568690184,0.0272619885154978,0.34649241303257267,0.033374940239592706,0.01553806218527967,0.044280678606084825,0.052588308350256414,0.08077832382415914,0.21769959166574646
75CL VIN BLANC ARBOIS BETHANIE None  ID221,0.08408233739593428,0.14031055036904494,0.1453842715800677,0.027368980593614086,0.34779976128670076,0.03353259106284171,0.015591842431318165,0.04447284146618936,0.0527700154037847,0.08113187691626671,0.21849077032738454
"37,5CL VIN ROSE BARDOLINO None  ID222",0.07327994424266915,0.11852148579080148,0.12303651041662324,0.022646221361554555,0.2958937341846857,0.027583185240834654,0.013817802571430782,0.037680571865833526,0.04577818944400969,0.06771936571288617,0.1860650710557157
75CL VIN ROSE BARDOLINO None  ID223,0.07359575693105604,0.11910078287312027,0.12369314509167445,0.02276261542837965,0.2973420617371667,0.027747150645696925,0.013872722160308621,0.03789254211679734,0.045983733933207364,0.06810202204652258,0.18693190274254814
75CL VIN ROSE ST TROPEZ GOURM None  ID224,0.08382281437203506,0.1394944799753679,0.14577587371026707,0.027129270691717243,0.34680396188079976,0.03342828313375476,0.015770761687678273,0.044463168793509755,0.05285573763186613,0.08144918080911384,0.21717702602953795
"37,5CL VIN ROSE ARBOIS POULSARD None  ID225",0.0832279258561035,0.1386734888674113,0.14824614646354148,0.026824032642944553,0.347478344268432,0.03378524714771522,0.015487045010592794,0.04503446219747415,0.0524802236117409,0.0821381419885605,0.2170418623713194
75CL VIN ROSE ARBOIS POULSARD None  ID226,0.083412421895655,0.13901891330528368,0.14863224321150026,0.026892751586739257,0.34832591647095673,0.033885846403671205,0.015523076149668828,0.045159010163540424,0.052597100959537985,0.08237276856984364,0.21754988631005745
"37,5CL VIN ROUGE CHIANTI None  ID227",0.08162306781492785,0.13631490498976787,0.14251343599705987,0.027068351189449256,0.33946717431047024,0.03279462217418258,0.015045982793580343,0.04330373175790731,0.051780154301223,0.07977125618146266,0.21239317457094817
75CL VIN ROUGE CHIANTI None  ID228,0.08188687742690144,0.13678720944407655,0.14305801988311836,0.027162831218752296,0.34065948166372395,0.03292973994302525,0.015093008406006268,0.04348041342401078,0.051941890879935476,0.08009086160350859,0.21310943146262967
75CL VIN ROUGE RASTEAU None  ID229,0.06753772329251363,0.10874972602724844,0.11208896562137277,0.021342330077245522,0.2717888789554187,0.025084130491208653,0.012674704622801342,0.034038364982343916,0.04232529603910376,0.06163127948650272,0.1715049619610818
75CL VIN ROUGE PETIL LAMBRUSCO None  ID230,0.07738934439167842,0.1272379322263334,0.13220243693075817,0.024325096847910895,0.3165320930042912,0.02985667053431121,0.014563023560952654,0.040478805164431246,0.048965361541876744,0.07350516649329251,0.19794611071593204
75CL CREMANT JURA ARBOIS None  ID231,0.057520149726088855,0.09062573518485005,0.09243012382888739,0.017444519763639015,0.2262592241907197,0.021120820327514642,0.010496594006345011,0.028183649022026695,0.035966949940365665,0.05036543695319772,0.1433218124227613
SPAGHETTI JAMBON None  ID232,0.055277137451182144,0.10390357752163233,0.10539542629972952,0.01927682064603763,0.24604319625546325,0.02651039547419977,0.011133978779490204,0.03308934214949126,0.034955764490978175,0.06175960920182835,0.15384911475499374
COMPOTE DE POMMES None  ID233,0.05191730406523553,0.09192325000882734,0.09070714448645162,0.017560587773508027,0.2193238990572829,0.02205948826084765,0.010582153121458273,0.02827254084357619,0.033025196136233566,0.052414422508213536,0.13822076360337626
SUZE None  ID1002,0.060677358610159264,0.10313595452739133,0.10392962079289375,0.019775136749617853,0.2510742656196646,0.024422714266826396,0.011861010655344001,0.03168870276979329,0.03868948452787555,0.05863154122683496,0.1583063092915758
MOJITO None  ID1003,0.035095119302467004,0.06801168270065937,0.0682356327822504,0.012800286376177174,0.15952855479419828,0.01689003700277338,0.0076224082613109674,0.02143882853504845,0.023180241964018758,0.04068312303739673,0.09871793385948112
PICHET DE SPRITZ None  ID1004,0.07844401784339748,0.12963029309062238,0.13546483959468186,0.025244225497180205,0.32321920814371446,0.03021827800588077,0.015145357798154341,0.041466719451040794,0.049344218287734325,0.07512313434657866,0.20259416741258188
PICHET DE MOJITO None  ID1013,0.05575031002331341,0.0985154756592951,0.09870560049846148,0.01880285160042159,0.23697988525295743,0.023347871378824082,0.011297036421935363,0.030728928158370753,0.03567704441777746,0.056616335638767785,0.14856544073159333
MOJITO + PLANCHE APERITIVE None  ID1014,0.03020072160059639,0.05872178737531441,0.05741759871756577,0.011316533305044956,0.13678372490868743,0.014257370862969122,0.00653140338757267,0.018044018043163124,0.020138422632114465,0.03446427703657917,0.08490618392447913
TOMATE None  ID1015,0.08913829718813643,0.15894198638856086,0.1666531994022325,0.031511608443488895,0.388709156709219,0.04138777331381321,0.01589502277086422,0.051122999196581136,0.0559131126847546,0.0960092832774738,0.2428865530526471
PERROQUET None  ID1016,0.07505882535242936,0.13332863185616237,0.1378840715872581,0.02622867108738558,0.32524952975790505,0.033717806909633226,0.013320098690551447,0.04227175684547945,0.04712428715171646,0.07936916968482727,0.20346956912325503
MAURESQUE None  ID1019,0.05823129367598767,0.10347578185885627,0.10667205319858208,0.020173831812075136,0.2519584585661958,0.025423474061587202,0.011003560824207219,0.03359673522856061,0.03611462236097278,0.06137945817458836,0.15725218137923194
MARTINI GIN None  ID1020,0.0646426231308649,0.11875467709566392,0.13128026719226113,0.022327532387738092,0.2940898112924087,0.029161730443620672,0.013572409834450055,0.04166003857918951,0.04215822267204777,0.0746494007083743,0.17831418323266063
MUSCAT None  ID1021,0.04359102813964532,0.08310053901170379,0.08517913630659558,0.015286615011227937,0.1968402213528081,0.020711858710617474,0.009475797391317209,0.027112690329340404,0.028810708104627016,0.04969003450595097,0.12138611753389582
RHUM Orange Passion None  ID1022,0.0689499185491965,0.1255025645172881,0.13548218998621583,0.024525658672838683,0.3097649811000153,0.03068847456237683,0.013819892513629346,0.04232067825427233,0.0452354170863875,0.0772824231446133,0.18938634814066455
RHUM Vanille Chocolat None  ID1023,0.08649148977555926,0.15712452814921277,0.16920892797318546,0.03081332432113957,0.3872800353067129,0.0401316051117222,0.015980822492732947,0.05221118999923808,0.055168832048023114,0.09717862047825547,0.23877542255627854
RHUM CB None  ID1024,0.06185671087132543,0.11409660234592095,0.1263421095209236,0.02139759774497565,0.282551641059284,0.0278491823375927,0.013119354253254984,0.04016412247777765,0.04052991425605165,0.07176622703147156,0.17101945458290632
RHUM MANGUE ABRICOT None  ID1025,0.07361355953647437,0.135298742634282,0.1481177809444959,0.025871717425829024,0.3337449092341194,0.034420556179712195,0.01452820296321688,0.04673819627644107,0.04782203250818658,0.08464503415248716,0.2034391319231836
RHUM ANANAS CITRON VERT None  ID1026,0.08184092203547301,0.14947560193581141,0.15979120157052676,0.029425001383459794,0.366872778253399,0.03795240539387545,0.015477370280917491,0.04948494203545168,0.05264097240986893,0.09195528432781454,0.22616432377167806
Supplément lait None  ID1027,0.044223387696297606,0.08349600039421529,0.08556256729760708,0.016011544507250293,0.1993632850317124,0.020697305347991583,0.00910813743650152,0.02662195332802245,0.028470711993554373,0.050412728593145495,0.12363369099704062
SUPPLEMENT LAIT None  ID1028,0.049997622998471464,0.09364261717406341,0.09517868612569493,0.017846486733270557,0.22288074946497768,0.02339838198315444,0.010243980020526948,0.029488935049154372,0.03190050328569412,0.05582728158772991,0.13927371266032365
SUPPLEMENT CREME None  ID1029,0.03604750526982006,0.06925641802940326,0.06908729904376089,0.013295890721873243,0.16242004798781792,0.01749985231437988,0.007662961618204481,0.021585822871173634,0.023636469911392333,0.04148036680631679,0.10085818210323012
MONACO (25cl) None  ID1030,0.08585186736548994,0.15401888785227655,0.16353801039028515,0.03007851458770053,0.3781364079259511,0.038904606887694086,0.016204538721866404,0.0505010651002616,0.05443545001694991,0.09382052518867248,0.23443111722691776
MONACO (50cl) None  ID1031,0.0856893929664293,0.1539039145609777,0.16345993234798753,0.03002723178364541,0.3777603617121335,0.038917603626186396,0.016160925291398277,0.05049273998553687,0.054325862462892234,0.09382083059734468,0.23414203199212008
Hollywood 26 Artichaut - 26 cm  ID1032,0.08230352289839363,0.14870594395061354,0.15674513981766888,0.02918214102066059,0.3625144208157432,0.03985956791870768,0.014320706191420958,0.04812299841024114,0.050777099082999495,0.09085735160040297,0.2268815864171203
Hollywood 26  - bœuf épicé  ID1032,0.08306717721959443,0.1500643191350336,0.158021612400131,0.029366228512392588,0.3655903534294201,0.04020205442299817,0.014482398097153832,0.048541818197613586,0.05122233684788397,0.09161241608449089,0.2288423860110987
Hollywood 26  - câpres  ID1032,0.08221255801066146,0.14857086009615106,0.15638716569811137,0.0291180515155641,0.36194443740645094,0.03979090139192472,0.014311240253891825,0.04801025040367008,0.050674941452845894,0.09068926165771646,0.22661662053286047
Hollywood 26  - champignons frais  ID1032,0.08407065207633635,0.15165431912817004,0.15964288460230416,0.029642657950092056,0.3695838458411267,0.04043698224043234,0.014742715826546142,0.049004922582515965,0.05175937436558619,0.09240095974912044,0.23154174032999614
Hollywood 26  - chorizo  ID1032,0.08230352289839363,0.14870594395061354,0.15674513981766888,0.02918214102066059,0.3625144208157432,0.03985956791870768,0.014320706191420958,0.04812299841024114,0.050777099082999495,0.09085735160040297,0.2268815864171203
Hollywood 26  - crème fraîche  ID1032,0.08410087922134177,0.15154525332176189,0.15960012579716734,0.029770864172086953,0.3695349407423006,0.04057911313521006,0.014655990335936947,0.04895124687937122,0.05175826351051755,0.09251379935260445,0.23148997241514443
Hollywood 26  - double mozzarella  ID1032,0.08629805520176098,0.1548734310422999,0.16309555287022023,0.030325435442923942,0.3779876395111568,0.04117674843100441,0.015176280160584053,0.049989217649608515,0.05323157672847354,0.09420887112307338,0.23685303769245494
