D.OrderHeaderID,D.PersonID,user_visit,H.NbDiners,nb_visits,avg_ticketU,pch_freq,visit_duration,TemperatureC,Humidity,Wind_Direction,Conditions,DoW,DoM,WoY,MoY,QoY,schedule,H,HMS
267,6475,0,2,1,25.5,0.0,50.144855012348486,21,64,WNW,Mostly Cloudy,5,2,22,6,2,no_event,12,12:30:00
268,6478,0,2,1,16.5,0.0,55.129852775325354,21,55,WNW,Clear,5,2,22,6,2,no_event,17,17:00:00
269,6485,0,2,1,13.0,0.0,56.980951263007476,21,53,NNW,Scattered Clouds,5,2,22,6,2,no_event,19,19:00:00
269,6486,0,2,1,18.0,0.0,57.11465973145216,21,53,NNW,Scattered Clouds,5,2,22,6,2,no_event,19,19:00:00
270,6488,1,3,2,9.6,0.0,48.412549530683386,18,77,NE,Overcast,6,3,23,6,2,no_event,11,11:30:00
271,6488,1,4,2,9.6,0.0,49.34268664921797,18,69,NNE,Mostly Cloudy,6,3,23,6,2,no_event,12,12:00:00
270,6489,1,3,2,8.6,0.0,48.38126622581623,18,77,NE,Overcast,6,3,23,6,2,no_event,11,11:30:00
270,6490,1,3,2,8.6,0.0,48.38126622581623,18,77,NE,Overcast,6,3,23,6,2,no_event,11,11:30:00
271,6490,1,4,2,8.6,0.0,49.312031647314576,18,69,NNE,Mostly Cloudy,6,3,23,6,2,no_event,12,12:00:00
272,6495,0,2,1,21.5,0.0,55.49070284275086,19,63,NE,Clear,6,3,23,6,2,no_event,18,18:00:00
273,6497,0,4,1,22.0,0.0,55.50418333395515,19,63,NE,Clear,6,3,23,6,2,no_event,18,18:00:00
273,6498,0,4,1,77.5,0.0,56.98566448567771,19,63,NE,Clear,6,3,23,6,2,no_event,18,18:00:00
273,6499,0,4,1,17.5,0.0,55.38277111313303,19,63,NE,Clear,6,3,23,6,2,no_event,18,18:00:00
274,6506,0,2,1,29.5,0.0,56.005044289654926,19,73,NNE,Overcast,6,3,23,6,2,no_event,18,18:30:00
274,6507,0,2,1,23.0,0.0,55.830965070743865,19,73,NNE,Overcast,6,3,23,6,2,no_event,18,18:30:00
275,6509,0,4,1,20.0,0.0,56.5149126152002,19,66,NNE,Mostly Cloudy,6,3,23,6,2,no_event,19,19:00:00
275,6511,0,4,1,17.0,0.0,56.43553226791531,19,66,NNE,Mostly Cloudy,6,3,23,6,2,no_event,19,19:00:00
275,6512,0,4,1,10.0,0.0,56.249988191603116,19,66,NNE,Mostly Cloudy,6,3,23,6,2,no_event,19,19:00:00
277,6534,0,2,1,13.2,0.0,56.54033845159903,19,73,NNE,Overcast,6,3,23,6,2,no_event,19,19:30:00
276,6536,0,3,1,24.0,0.0,56.825096984441565,19,73,NNE,Overcast,6,3,23,6,2,no_event,19,19:30:00
276,6537,0,3,1,18.5,0.0,56.680214899453134,19,73,NNE,Overcast,6,3,23,6,2,no_event,19,19:30:00
276,6538,0,3,1,10.0,0.0,56.45575926711569,19,73,NNE,Overcast,6,3,23,6,2,no_event,19,19:30:00
278,6559,0,2,1,20.0,0.0,45.40058716069744,15,88,NNE,Overcast,7,4,23,6,2,no_event,10,10:30:00
279,6560,0,3,1,13.0,0.0,46.08190793726129,15,78,North,Clear,7,4,23,6,2,no_event,11,11:00:00
279,6561,0,3,1,27.0,0.0,46.52371303899893,15,78,North,Clear,7,4,23,6,2,no_event,11,11:00:00
280,6565,0,4,1,30.7,0.0,46.6399899336861,15,78,North,Clear,7,4,23,6,2,no_event,11,11:00:00
280,6566,0,4,1,24.0,0.0,46.42928588407625,15,78,North,Clear,7,4,23,6,2,no_event,11,11:00:00
280,6567,0,4,1,24.5,0.0,46.44503300269972,15,78,North,Clear,7,4,23,6,2,no_event,11,11:00:00
281,6569,0,2,1,18.5,0.0,46.25582245184742,15,78,North,Clear,7,4,23,6,2,no_event,11,11:00:00
281,6570,0,2,1,21.5,0.0,46.35049463455386,15,78,North,Clear,7,4,23,6,2,no_event,11,11:00:00
282,6574,0,2,1,28.2,0.0,46.561446611779566,15,78,North,Clear,7,4,23,6,2,no_event,11,11:00:00
283,6582,0,2,1,25.3,0.0,47.11116890056811,16,82,North,Overcast,7,4,23,6,2,no_event,11,11:30:00
283,6583,0,2,1,31.8,0.0,47.31394036381828,16,82,North,Overcast,7,4,23,6,2,no_event,11,11:30:00
284,6587,0,2,1,16.5,0.0,54.899245710536576,20,68,North,Overcast,7,4,23,6,2,no_event,17,17:30:00
285,6589,0,2,1,56.2,0.0,55.96643011258921,20,68,North,Overcast,7,4,23,6,2,no_event,17,17:30:00
285,6591,0,2,1,18.0,0.0,54.939856496548884,20,68,North,Overcast,7,4,23,6,2,no_event,17,17:30:00
286,6594,0,4,1,20.0,0.0,55.973544864248616,20,68,NNW,Overcast,7,4,23,6,2,no_event,18,18:30:00
286,6596,0,4,1,24.5,0.0,56.09285506445838,20,68,NNW,Overcast,7,4,23,6,2,no_event,18,18:30:00
286,6597,0,4,1,20.0,0.0,55.973544864248616,20,68,NNW,Overcast,7,4,23,6,2,no_event,18,18:30:00
287,6598,0,2,1,21.5,0.0,56.013336506974895,20,68,NNW,Overcast,7,4,23,6,2,no_event,18,18:30:00
288,6607,0,3,1,16.0,0.0,60.91673103834067,25,47,Variable,Partly Cloudy,1,5,23,6,2,no_event,18,18:30:00
288,6608,1,3,2,11.5,0.0,61.74968343395907,25,47,Variable,Partly Cloudy,1,5,23,6,2,no_event,18,18:30:00
289,6608,1,1,2,11.5,0.0,61.74968343395907,25,47,Variable,Partly Cloudy,1,5,23,6,2,no_event,18,18:30:00
290,6610,0,3,1,22.0,0.0,61.444020903710225,24,40,NE,Partly Cloudy,1,5,23,6,2,no_event,19,19:00:00
290,6611,0,3,1,13.0,0.0,61.194991085040456,24,40,NE,Partly Cloudy,1,5,23,6,2,no_event,19,19:00:00
290,6612,0,3,1,15.0,0.0,61.25040729246452,24,40,NE,Partly Cloudy,1,5,23,6,2,no_event,19,19:00:00
291,6619,0,3,1,21.0,0.0,60.846234998763656,25,41,NW,Scattered Clouds,2,6,23,6,2,no_event,18,18:00:00
291,6620,0,3,1,18.0,0.0,60.762820092247246,25,41,NW,Scattered Clouds,2,6,23,6,2,no_event,18,18:00:00
292,6623,0,1,1,17.0,0.0,51.53550000634558,21,68,North,Clear,3,7,23,6,2,no_event,11,11:00:00
293,6627,0,2,1,17.5,0.0,52.755907822018976,23,73,Variable,Mostly Cloudy,3,7,23,6,2,no_event,11,11:30:00
294,6630,1,2,3,7.83333333333333,0.0,62.20944181512335,24,52,North,Partly Cloudy,3,7,23,6,2,no_event,18,18:00:00
295,6630,1,2,3,7.83333333333333,0.0,63.02480984883145,25,65,NNW,Partly Cloudy,3,7,23,6,2,no_event,18,18:30:00
294,6631,1,2,3,7.66666666666667,0.0,62.204905310168854,24,52,North,Partly Cloudy,3,7,23,6,2,no_event,18,18:00:00
295,6631,1,2,3,7.66666666666667,0.0,63.02032758962954,25,65,NNW,Partly Cloudy,3,7,23,6,2,no_event,18,18:30:00
296,6631,1,2,3,7.66666666666667,0.0,63.71800187542572,25,55,NNW,Scattered Clouds,3,7,23,6,2,no_event,19,19:00:00
297,6634,0,4,1,15.0,0.0,51.63614650787653,24,65,NE,Clear,4,8,23,6,2,no_event,10,10:30:00
297,6635,0,4,1,12.5,0.0,51.55353515848264,24,65,NE,Clear,4,8,23,6,2,no_event,10,10:30:00
297,6636,0,4,1,13.0,0.0,51.570066140395234,24,65,NE,Clear,4,8,23,6,2,no_event,10,10:30:00
298,6638,0,2,1,18.0,0.0,52.97602294113322,25,49,NNE,Clear,4,8,23,6,2,no_event,11,11:00:00
299,6639,0,2,1,20.5,0.0,53.05642075260297,25,49,NNE,Clear,4,8,23,6,2,no_event,11,11:00:00
299,6640,0,2,1,21.5,0.0,53.08855102091805,25,49,NNE,Clear,4,8,23,6,2,no_event,11,11:00:00
300,6668,0,2,1,18.0,0.0,61.86742836911334,28,37,North,Clear,4,8,23,6,2,no_event,18,18:30:00
301,6675,0,2,1,18.2,0.0,62.65302646465759,28,30,North,Scattered Clouds,4,8,23,6,2,no_event,19,19:00:00
301,6676,0,2,1,18.2,0.0,62.65302646465759,28,30,North,Scattered Clouds,4,8,23,6,2,no_event,19,19:00:00
303,6694,0,2,1,29.5,0.0,61.480697316374226,27,31,NE,Scattered Clouds,5,9,23,6,2,no_event,18,18:00:00
303,6695,0,2,1,23.5,0.0,61.31969017242825,27,31,NE,Scattered Clouds,5,9,23,6,2,no_event,18,18:00:00
304,6700,0,3,1,21.5,0.0,62.267310394680564,27,32,NE,Scattered Clouds,5,9,23,6,2,no_event,19,19:00:00
304,6706,0,3,1,24.0,0.0,62.33311515113662,27,32,NE,Scattered Clouds,5,9,23,6,2,no_event,19,19:00:00
305,6708,0,3,1,18.0,0.0,51.11468359015361,19,82,WSW,Clear,6,10,24,6,2,no_event,11,11:00:00
305,6709,0,3,1,34.0,0.0,51.62342360923051,19,82,WSW,Clear,6,10,24,6,2,no_event,11,11:00:00
306,6713,0,3,1,17.0,0.0,51.607305602340155,20,83,Variable,Clear,6,10,24,6,2,no_event,11,11:30:00
306,6714,0,3,1,18.0,0.0,51.63904529491651,20,83,Variable,Clear,6,10,24,6,2,no_event,11,11:30:00
306,6715,0,3,1,18.0,0.0,51.63904529491651,20,83,Variable,Clear,6,10,24,6,2,no_event,11,11:30:00
307,6724,0,2,1,27.5,0.0,59.8904563694664,20,56,West,Mostly Cloudy,6,10,24,6,2,no_event,19,19:00:00
308,6729,0,2,1,5.0,0.0,59.62259755319974,20,68,West,Mostly Cloudy,6,10,24,6,2,no_event,19,19:30:00
308,6730,0,2,1,4.8,0.0,59.617278866754596,20,68,West,Mostly Cloudy,6,10,24,6,2,no_event,19,19:30:00
309,6733,0,2,1,21.7,0.0,60.065204157337114,20,68,West,Mostly Cloudy,6,10,24,6,2,no_event,19,19:30:00
310,6737,0,2,1,17.5,0.0,50.687133096934325,20,55,West,Clear,7,11,24,6,2,no_event,11,11:00:00
310,6738,0,2,1,20.5,0.0,50.78284422192846,20,55,West,Clear,7,11,24,6,2,no_event,11,11:00:00
311,6740,0,3,1,18.0,0.0,50.70309530910645,20,55,West,Clear,7,11,24,6,2,no_event,11,11:00:00
311,6741,0,3,1,15.5,0.0,50.623242753943245,20,55,West,Clear,7,11,24,6,2,no_event,11,11:00:00
312,6742,0,4,1,21.5,0.0,51.11216728211673,20,64,West,Mostly Cloudy,7,11,24,6,2,no_event,11,11:30:00
312,6744,0,4,1,23.5,0.0,51.17554905729023,20,64,West,Mostly Cloudy,7,11,24,6,2,no_event,11,11:30:00
312,6745,0,4,1,22.5,0.0,51.14386639803392,20,64,West,Mostly Cloudy,7,11,24,6,2,no_event,11,11:30:00
313,6746,0,2,1,28.5,0.0,51.33371602827958,20,64,West,Mostly Cloudy,7,11,24,6,2,no_event,11,11:30:00
314,6749,0,4,1,16.0,0.0,50.937527312541505,20,64,West,Mostly Cloudy,7,11,24,6,2,no_event,11,11:30:00
314,6750,0,4,1,22.0,0.0,51.12801889809434,20,64,West,Mostly Cloudy,7,11,24,6,2,no_event,11,11:30:00
314,6751,0,4,1,26.0,0.0,51.25468380588902,20,64,West,Mostly Cloudy,7,11,24,6,2,no_event,11,11:30:00
315,6757,0,3,1,27.5,0.0,58.52516286594634,20,46,West,Clear,7,11,24,6,2,no_event,18,18:00:00
315,6758,0,3,1,15.0,0.0,58.18727753762864,20,46,West,Clear,7,11,24,6,2,no_event,18,18:00:00
315,6759,0,3,1,16.0,0.0,58.21437301089514,20,46,West,Clear,7,11,24,6,2,no_event,18,18:00:00
317,6764,0,4,1,19.5,0.0,58.69617024225996,20,60,West,Mostly Cloudy,7,11,24,6,2,no_event,18,18:30:00
317,6765,0,4,1,17.5,0.0,58.64243672782232,20,60,West,Mostly Cloudy,7,11,24,6,2,no_event,18,18:30:00
317,6766,0,4,1,17.5,0.0,58.64243672782232,20,60,West,Mostly Cloudy,7,11,24,6,2,no_event,18,18:30:00
318,6772,0,2,1,19.5,0.0,59.34539270163062,20,48,WNW,Clear,7,11,24,6,2,no_event,19,19:00:00
318,6773,0,2,1,17.5,0.0,59.29243268050283,20,48,WNW,Clear,7,11,24,6,2,no_event,19,19:00:00
319,6777,0,2,1,20.5,0.0,59.58771011243132,20,56,WNW,Mostly Cloudy,7,11,24,6,2,no_event,19,19:30:00
320,6801,0,4,1,14.5,0.0,60.06424386857546,19,60,WNW,Clear,7,11,24,6,2,no_event,20,20:30:00
320,6802,0,4,1,12.5,0.0,60.01229372363829,19,60,WNW,Clear,7,11,24,6,2,no_event,20,20:30:00
320,6803,0,4,1,16.0,0.0,60.103180107411006,19,60,WNW,Clear,7,11,24,6,2,no_event,20,20:30:00
321,6811,0,3,1,10.0,0.0,60.940713054033324,19,83,WSW,Overcast,1,12,24,6,2,no_event,17,17:30:00
321,6812,0,3,1,13.0,0.0,61.02916323691218,19,83,WSW,Overcast,1,12,24,6,2,no_event,17,17:30:00
321,6813,0,3,1,5.5,0.0,60.80779495876608,19,83,WSW,Overcast,1,12,24,6,2,no_event,17,17:30:00
323,6837,0,2,1,5.5,0.0,60.33254979513857,18,84,West,Light Rain Showers,2,13,24,6,2,no_event,17,17:00:00
324,6838,0,2,1,18.5,0.0,62.093534702186496,19,78,West,Mostly Cloudy,2,13,24,6,2,no_event,18,18:30:00
324,6839,0,2,1,16.0,0.0,62.02229158116798,19,78,West,Mostly Cloudy,2,13,24,6,2,no_event,18,18:30:00
325,6842,0,3,1,26.0,0.0,62.30676107642658,19,78,West,Mostly Cloudy,2,13,24,6,2,no_event,18,18:30:00
325,6843,0,3,1,9.0,0.0,61.82236221869524,19,78,West,Mostly Cloudy,2,13,24,6,2,no_event,18,18:30:00
328,6846,0,4,1,12.0,0.0,52.04993711898477,18,58,SW,Clear,3,14,24,6,2,no_event,11,11:00:00
328,6848,0,4,1,19.5,0.0,52.310208891662825,18,58,SW,Clear,3,14,24,6,2,no_event,11,11:00:00
328,6849,0,4,1,12.0,0.0,52.04993711898477,18,58,SW,Clear,3,14,24,6,2,no_event,11,11:00:00
327,6851,0,4,1,20.5,0.0,52.34482981645122,18,58,SW,Clear,3,14,24,6,2,no_event,11,11:00:00
327,6853,0,4,1,20.5,0.0,52.34482981645122,18,58,SW,Clear,3,14,24,6,2,no_event,11,11:00:00
326,6854,0,3,1,10.0,0.0,51.98034761234314,18,58,SW,Clear,3,14,24,6,2,no_event,11,11:00:00
326,6855,0,3,1,13.0,0.0,52.08470282259554,18,58,SW,Clear,3,14,24,6,2,no_event,11,11:00:00
327,6857,0,4,1,8.0,0.0,51.91068054925341,18,58,SW,Clear,3,14,24,6,2,no_event,11,11:00:00
329,6873,0,2,1,13.0,0.0,59.95694933517982,19,51,WSW,Clear,3,14,24,6,2,no_event,17,17:00:00
329,6874,0,2,1,13.0,0.0,59.95694933517982,19,51,WSW,Clear,3,14,24,6,2,no_event,17,17:00:00
330,6880,0,4,1,27.0,0.0,62.34890034673339,18,60,WSW,Mostly Cloudy,3,14,24,6,2,no_event,19,19:00:00
330,6881,0,4,1,26.0,0.0,62.32102392816236,18,60,WSW,Mostly Cloudy,3,14,24,6,2,no_event,19,19:00:00
330,6882,0,4,1,23.0,0.0,62.23731830669185,18,60,WSW,Mostly Cloudy,3,14,24,6,2,no_event,19,19:00:00
331,6891,0,2,1,20.0,0.0,50.96238146322741,17,73,SW,Thunderstorms and Rain,4,15,24,6,2,no_event,10,10:00:00
332,6892,0,2,1,20.0,0.0,51.68767847415826,16,68,SSW,Clear,4,15,24,6,2,no_event,11,11:00:00
332,6893,0,2,1,20.0,0.0,51.68767847415826,16,68,SSW,Clear,4,15,24,6,2,no_event,11,11:00:00
333,6895,0,1,1,117.0,0.0,56.689707989308395,16,82,SSW,Mostly Cloudy,4,15,24,6,2,no_event,12,12:30:00
334,6897,0,4,1,14.5,0.0,60.42668933042591,20,52,WNW,Scattered Clouds,4,15,24,6,2,no_event,17,17:30:00
334,6898,0,4,1,16.0,0.0,60.47011298863728,20,52,WNW,Scattered Clouds,4,15,24,6,2,no_event,17,17:30:00
334,6900,0,4,1,15.0,0.0,60.44116742338456,20,52,WNW,Scattered Clouds,4,15,24,6,2,no_event,17,17:30:00
335,6901,0,2,1,19.0,0.0,61.02006155651353,19,46,WNW,Partly Cloudy,4,15,24,6,2,no_event,18,18:00:00
335,6902,0,2,1,17.0,0.0,60.96314876860287,19,46,WNW,Partly Cloudy,4,15,24,6,2,no_event,18,18:00:00
336,6915,0,2,1,28.0,0.0,50.405420255864975,15,78,South,Light Rain Showers,5,16,24,6,2,no_event,10,10:00:00
337,6920,0,3,1,31.5,0.0,53.78746240442074,17,63,WSW,Mostly Cloudy,5,16,24,6,2,no_event,12,12:00:00
337,6921,0,3,1,7.5,0.0,52.99244609268401,17,63,WSW,Mostly Cloudy,5,16,24,6,2,no_event,12,12:00:00
338,6926,1,1,2,27.25,0.0,61.19626777748638,18,68,West,Mostly Cloudy,5,16,24,6,2,no_event,17,17:30:00
340,6926,1,1,2,27.25,0.0,62.30706519211992,19,54,West,Partly Cloudy,5,16,24,6,2,no_event,18,18:00:00
339,6927,0,4,1,18.5,0.0,60.012225604084605,18,68,West,Mostly Cloudy,5,16,24,6,2,no_event,17,17:30:00
339,6929,0,4,1,16.0,0.0,59.94040889619624,18,68,West,Mostly Cloudy,5,16,24,6,2,no_event,17,17:30:00
339,6930,0,4,1,18.0,0.0,59.997869333569355,18,68,West,Mostly Cloudy,5,16,24,6,2,no_event,17,17:30:00
341,6933,0,3,1,19.5,0.0,62.148800615921246,18,68,WNW,Mostly Cloudy,5,16,24,6,2,no_event,19,19:30:00
341,6935,0,3,1,12.0,0.0,61.94336135137887,18,68,WNW,Mostly Cloudy,5,16,24,6,2,no_event,19,19:30:00
342,6937,0,2,1,12.5,0.0,62.51391632721421,18,51,West,Partly Cloudy,5,16,24,6,2,no_event,20,20:00:00
342,6938,0,2,1,12.5,0.0,62.51391632721421,18,51,West,Partly Cloudy,5,16,24,6,2,no_event,20,20:00:00
343,6947,0,2,1,17.5,0.0,50.90808360481176,16,88,SSW,Mostly Cloudy,6,17,25,6,2,no_event,10,10:30:00
344,6955,0,4,1,16.0,0.0,60.62894342780013,17,77,West,Mostly Cloudy,6,17,25,6,2,no_event,18,18:30:00
344,6956,0,4,1,10.0,0.0,60.46254252385285,17,77,West,Mostly Cloudy,6,17,25,6,2,no_event,18,18:30:00
344,6958,0,4,1,17.0,0.0,60.656630848745614,17,77,West,Mostly Cloudy,6,17,25,6,2,no_event,18,18:30:00
345,6959,0,2,1,27.8,0.0,60.954821736716674,17,77,West,Mostly Cloudy,6,17,25,6,2,no_event,18,18:30:00
345,6960,0,2,1,24.3,0.0,60.858352358634384,17,77,West,Mostly Cloudy,6,17,25,6,2,no_event,18,18:30:00
347,6985,0,2,1,18.5,0.0,50.895466784456474,17,72,West,Mostly Cloudy,7,18,25,6,2,no_event,10,10:30:00
347,6986,0,2,1,21.5,0.0,50.99777091279507,17,72,West,Mostly Cloudy,7,18,25,6,2,no_event,10,10:30:00
348,6987,1,4,2,11.5,0.0,51.67326097354744,17,72,West,Mostly Cloudy,7,18,25,6,2,no_event,10,10:30:00
348,6988,1,4,2,10.5,0.0,51.639297397956675,17,72,West,Mostly Cloudy,7,18,25,6,2,no_event,10,10:30:00
349,6988,1,4,2,10.5,0.0,51.639297397956675,17,72,West,Mostly Cloudy,7,18,25,6,2,no_event,10,10:30:00
348,6989,1,4,2,11.25,0.0,51.66477189014456,17,72,West,Mostly Cloudy,7,18,25,6,2,no_event,10,10:30:00
348,6990,1,4,2,8.0,0.0,51.55430391090084,17,72,West,Mostly Cloudy,7,18,25,6,2,no_event,10,10:30:00
349,6990,1,4,2,8.0,0.0,51.55430391090084,17,72,West,Mostly Cloudy,7,18,25,6,2,no_event,10,10:30:00
350,6994,0,4,1,18.0,0.0,51.709411473636415,16,71,West,Clear,7,18,25,6,2,no_event,11,11:00:00
350,6996,0,4,1,13.0,0.0,51.542334846958745,16,71,West,Clear,7,18,25,6,2,no_event,11,11:00:00
350,6997,0,4,1,13.0,0.0,51.542334846958745,16,71,West,Clear,7,18,25,6,2,no_event,11,11:00:00
351,7006,0,4,1,22.0,0.0,60.06135879319027,20,45,WNW,Clear,7,18,25,6,2,no_event,17,17:00:00
351,7008,0,4,1,18.0,0.0,59.948952159971455,20,45,WNW,Clear,7,18,25,6,2,no_event,17,17:00:00
351,7009,0,4,1,23.5,0.0,60.103454951963684,20,45,WNW,Clear,7,18,25,6,2,no_event,17,17:00:00
352,7010,0,3,1,16.0,0.0,60.07949901811734,20,52,WNW,Partly Cloudy,7,18,25,6,2,no_event,17,17:30:00
352,7012,0,3,1,13.0,0.0,59.99527545268858,20,52,WNW,Partly Cloudy,7,18,25,6,2,no_event,17,17:30:00
353,7013,0,2,1,23.0,0.0,60.76504258405036,18,64,NW,Mostly Cloudy,7,18,25,6,2,no_event,18,18:30:00
353,7014,0,2,1,24.5,0.0,60.80614041679804,18,64,NW,Mostly Cloudy,7,18,25,6,2,no_event,18,18:30:00
355,7016,0,4,1,28.5,0.0,60.91559266693858,18,64,NW,Mostly Cloudy,7,18,25,6,2,no_event,18,18:30:00
355,7017,0,4,1,18.0,0.0,60.62783927835989,18,64,NW,Mostly Cloudy,7,18,25,6,2,no_event,18,18:30:00
355,7018,0,4,1,12.5,0.0,60.476539916491795,18,64,NW,Mostly Cloudy,7,18,25,6,2,no_event,18,18:30:00
354,7020,0,3,1,19.2,0.0,60.66079766747757,18,64,NW,Mostly Cloudy,7,18,25,6,2,no_event,18,18:30:00
354,7021,0,3,1,19.2,0.0,60.66079766747757,18,64,NW,Mostly Cloudy,7,18,25,6,2,no_event,18,18:30:00
356,7030,0,3,1,14.0,0.0,63.22149504972461,20,52,WNW,Mostly Cloudy,1,19,25,6,2,no_event,17,17:30:00
356,7032,0,3,1,24.0,0.0,63.52472778879442,20,52,WNW,Mostly Cloudy,1,19,25,6,2,no_event,17,17:30:00
357,7033,0,1,1,20.0,0.0,63.40362964449626,20,52,WNW,Mostly Cloudy,1,19,25,6,2,no_event,17,17:30:00
357,7034,0,1,1,15.5,0.0,63.26708367556777,20,52,WNW,Mostly Cloudy,1,19,25,6,2,no_event,17,17:30:00
357,7036,0,1,1,18.5,0.0,63.35815092104122,20,52,WNW,Mostly Cloudy,1,19,25,6,2,no_event,17,17:30:00
358,7039,1,3,2,13.0,0.0,65.19954903669753,19,64,WNW,Mostly Cloudy,1,19,25,6,2,no_event,18,18:30:00
360,7039,1,3,2,13.0,0.0,65.19954903669753,19,64,WNW,Mostly Cloudy,1,19,25,6,2,no_event,18,18:30:00
358,7041,1,3,2,15.5,0.0,65.27276874458265,19,64,WNW,Mostly Cloudy,1,19,25,6,2,no_event,18,18:30:00
360,7041,1,3,2,15.5,0.0,65.27276874458265,19,64,WNW,Mostly Cloudy,1,19,25,6,2,no_event,18,18:30:00
359,7042,0,3,1,21.5,0.0,64.50512661133175,19,64,WNW,Mostly Cloudy,1,19,25,6,2,no_event,18,18:30:00
359,7044,0,3,1,23.7,0.0,64.56988295569097,19,64,WNW,Mostly Cloudy,1,19,25,6,2,no_event,18,18:30:00
360,7045,0,3,1,11.5,0.0,64.2098372893158,19,64,WNW,Mostly Cloudy,1,19,25,6,2,no_event,18,18:30:00
361,7052,0,1,1,21.0,0.0,54.80839731108575,18,63,SW,Clear,2,20,25,6,2,no_event,11,11:00:00
362,7060,0,3,1,22.5,0.0,66.09535485277479,22,36,West,Clear,2,20,25,6,2,no_event,19,19:00:00
362,7061,0,3,1,25.5,0.0,66.18041275199997,22,36,West,Clear,2,20,25,6,2,no_event,19,19:00:00
363,7062,0,2,1,41.0,0.0,66.61783429961528,22,36,West,Clear,2,20,25,6,2,no_event,19,19:00:00
364,7068,0,1,1,24.5,0.0,57.67813361554573,24,53,Variable,Clear,3,21,25,6,2,no_event,11,11:30:00
365,7076,0,2,1,14.5,0.0,67.62412569144192,29,33,ESE,Clear,3,21,25,6,2,no_event,18,18:00:00
365,7077,0,2,1,10.0,0.0,67.49835106287087,29,33,ESE,Clear,3,21,25,6,2,no_event,18,18:00:00
366,7083,0,4,1,20.5,0.0,68.4511645060604,33,41,ESE,Clear,4,22,25,6,2,no_event,17,17:30:00
366,7084,0,4,1,26.7,0.0,68.62207242339825,33,41,ESE,Clear,4,22,25,6,2,no_event,17,17:30:00
366,7085,0,4,1,20.5,0.0,68.4511645060604,33,41,ESE,Clear,4,22,25,6,2,no_event,17,17:30:00
368,7096,0,2,1,17.5,0.0,69.38859187841408,33,41,ESE,Clear,4,22,25,6,2,no_event,18,18:30:00
368,7097,0,2,1,19.5,0.0,69.4424757701739,33,41,ESE,Clear,4,22,25,6,2,no_event,18,18:30:00
369,7101,0,2,1,7.5,0.0,55.49883574668465,23,67,SSE,Scattered Clouds,5,23,25,6,2,no_event,10,10:00:00
370,7105,0,3,1,15.5,0.0,57.91542566108279,25,59,SE,Clear,5,23,25,6,2,no_event,11,11:00:00
371,7107,0,3,1,19.0,0.0,60.13362489926107,27,53,SE,Scattered Clouds,5,23,25,6,2,no_event,12,12:00:00
371,7108,0,3,1,17.0,0.0,60.0687384380519,27,53,SE,Scattered Clouds,5,23,25,6,2,no_event,12,12:00:00
372,7115,0,2,1,16.0,0.0,67.68084511732869,30,31,WNW,Clear,5,23,25,6,2,no_event,18,18:00:00
372,7116,0,2,1,11.0,0.0,67.54394869738724,30,31,WNW,Clear,5,23,25,6,2,no_event,18,18:00:00
373,7117,0,2,1,20.0,0.0,68.52406938364189,29,37,NW,Clear,5,23,25,6,2,no_event,19,19:00:00
374,7119,0,2,1,33.2,0.0,68.98857996246079,29,42,WNW,Clear,5,23,25,6,2,no_event,19,19:30:00
374,7120,0,2,1,16.0,0.0,68.53196757789674,29,42,WNW,Clear,5,23,25,6,2,no_event,19,19:30:00
375,7121,0,2,1,20.0,0.0,56.520778759182605,21,75,WNW,Clear,6,24,26,6,2,no_event,11,11:00:00
376,7128,0,4,1,32.5,0.0,65.92154342535689,23,71,North,Clear,6,24,26,6,2,no_event,18,18:00:00
376,7129,0,4,1,20.0,0.0,65.57987477397769,23,71,North,Clear,6,24,26,6,2,no_event,18,18:00:00
376,7130,0,4,1,17.0,0.0,65.49754467417746,23,71,North,Clear,6,24,26,6,2,no_event,18,18:00:00
377,7152,0,4,1,22.7,0.0,65.93889817817005,21,75,North,Rain,6,24,26,6,2,no_event,19,19:00:00
377,7153,0,4,1,25.0,0.0,66.00079756398218,21,75,North,Rain,6,24,26,6,2,no_event,19,19:00:00
377,7154,0,4,1,29.5,0.0,66.12169776953931,21,75,North,Rain,6,24,26,6,2,no_event,19,19:00:00
378,7160,0,4,1,17.0,0.0,65.7851850675861,21,75,North,Rain,6,24,26,6,2,no_event,19,19:00:00
378,7161,0,4,1,23.0,0.0,65.94697608504849,21,75,North,Rain,6,24,26,6,2,no_event,19,19:00:00
378,7162,0,4,1,82.5,0.0,67.5254289688184,21,75,North,Rain,6,24,26,6,2,no_event,19,19:00:00
380,7169,0,4,1,14.0,0.0,66.64902163102073,21,73,West,Partly Cloudy,6,24,26,6,2,no_event,20,20:30:00
380,7170,0,4,1,14.5,0.0,66.66222805619425,21,73,West,Partly Cloudy,6,24,26,6,2,no_event,20,20:30:00
380,7171,0,4,1,13.0,0.0,66.62259904617677,21,73,West,Partly Cloudy,6,24,26,6,2,no_event,20,20:30:00
379,7173,0,2,1,14.5,0.0,66.70657371251613,21,75,West,Clear,6,24,26,6,2,no_event,20,20:00:00
379,7174,0,2,1,14.0,0.0,66.69338019077159,21,75,West,Clear,6,24,26,6,2,no_event,20,20:00:00
381,7175,0,2,1,20.5,0.0,53.18286509017729,18,62,North,Mostly Cloudy,7,25,26,6,2,no_event,10,10:00:00
