,mean_visit_duration,median_visit_duration,std_visit_duration
Verre vin blanc IGP None  ID200,59.974446124290054,59.50857363406692,29.90107638624938
Verre vin rosé IGP None  ID201,58.157825952320835,57.288270277278926,32.08767544161931
Verre vin rouge IGP None  ID202,59.974446124290054,59.50857363406692,29.90107638624938
"Verre Rosé - Côte de Provence ""Cap des Pins"" None  ID203",56.66889919097355,55.74823537058468,33.17265781836269
"Verre Rosé de Californie ""Gallo"" None  ID204",56.66889919097355,55.97355767545514,33.100994420264996
"Verre Rouge - Côte du Rhône ""Vinsobraise"" None  ID205",57.01114360095394,56.01407071759917,33.20778286971762
Verre Crémant du Jura brut fruitère d'Arbois - Coupe 12cl None  ID206,57.146034270857854,56.807569898656894,33.100994420264996
Vin blanc IGP - 25cl None  ID207,59.24629486080184,58.58671555620646,31.93993870037418
Vin blanc IGP - 46cl None  ID208,59.24629486080184,58.58671555620646,31.93993870037418
Vin rosé IGP - 25cl None  ID209,58.2916991033559,54.67972098608382,32.754707236249146
Vin rosé IGP - 46cl None  ID210,58.2916991033559,54.67972098608382,32.754707236249146
Vin rouge IGP - 25cl None  ID211,59.24629486080184,58.58671555620646,31.93993870037418
Vin rouge IGP - 46cl None  ID212,59.24629486080184,58.58671555620646,31.93993870037418
25CL ROSE COTE PROVENCE CAP DES PINS None  ID213,56.761377594547994,55.996418340883466,33.25371383683006
46CL ROSE COTE PROVENCE CAP DES PINS None  ID214,56.761377594547994,55.996418340883466,33.25371383683006
"Rosé de Californie ""Gallo"" - 25cl None  ID215",56.66889919097355,55.97355767545514,33.100994420264996
"Rosé de Californie ""Gallo"" - 46cl None  ID216",56.66889919097355,55.97355767545514,33.100994420264996
25CL ROUGE COTE DU RHONE VINSOBRAISE None  ID217,57.01114360095394,57.837963355052,33.17265781836269
46CL ROUGE COTE DU RHONE VINSOBRAISE None  ID218,57.01114360095394,57.837963355052,33.17265781836269
75CL VIN BLANC JURA TRADITION None  ID219,57.01114360095394,57.837963355052,32.85894397828646
"37,5CL VIN BLANC ARBOIS BETHANIE None  ID220",58.804560344056505,57.842269619106624,33.31253926410042
75CL VIN BLANC ARBOIS BETHANIE None  ID221,58.804560344056505,57.842269619106624,33.31253926410042
"37,5CL VIN ROSE BARDOLINO None  ID222",57.146034270857854,57.842269619106624,32.23034863415468
75CL VIN ROSE BARDOLINO None  ID223,57.146034270857854,57.842269619106624,32.23034863415468
75CL VIN ROSE ST TROPEZ GOURM None  ID224,57.29351038514345,56.47390861381344,33.40648974272571
"37,5CL VIN ROSE ARBOIS POULSARD None  ID225",58.6696696741526,57.504302070208546,33.40648974272571
75CL VIN ROSE ARBOIS POULSARD None  ID226,58.6696696741526,57.504302070208546,33.40648974272571
"37,5CL VIN ROUGE CHIANTI None  ID227",58.95203645834211,57.170319619575494,33.89715382402931
75CL VIN ROUGE CHIANTI None  ID228,58.95203645834211,57.170319619575494,33.89715382402931
75CL VIN ROUGE RASTEAU None  ID229,57.146034270857854,57.842269619106624,32.85894397828646
75CL VIN ROUGE PETIL LAMBRUSCO None  ID230,56.761377594547994,56.807569898656894,33.17265781836269
75CL CREMANT JURA ARBOIS None  ID231,57.146034270857854,56.807569898656894,33.100994420264996
SPAGHETTI JAMBON None  ID232,53.922236833606064,55.02249660977046,33.29682352077973
COMPOTE DE POMMES None  ID233,58.062333742087844,56.564918138494264,33.27998217735403
SUZE None  ID1002,56.761377594547994,56.09350651617913,33.864594969387156
MOJITO None  ID1003,54.52010072680433,54.08130761528503,35.472011173235
PICHET DE SPRITZ None  ID1004,56.66889919097355,56.71048172336123,33.17265781836269
PICHET DE MOJITO None  ID1013,57.0535558672834,56.10508024227999,33.27998217735403
MOJITO + PLANCHE APERITIVE None  ID1014,55.62715205532018,54.08130761528503,35.472011173235
TOMATE None  ID1015,57.38500088462105,56.29026084534463,35.34933456665034
PERROQUET None  ID1016,56.59986379219891,55.06418977998075,34.18377245966969
MAURESQUE None  ID1019,58.72923090137627,56.532545196577075,34.91773194085532
MARTINI GIN None  ID1020,60.592834126431605,57.36722180931952,38.732832115185644
MUSCAT None  ID1021,56.16898597588242,54.7343892026237,35.472011173235
RHUM Orange Passion None  ID1022,58.30944323828572,51.7133207033727,35.54740566240652
RHUM Vanille Chocolat None  ID1023,58.06607976247989,56.91368004288158,35.54165925364353
RHUM CB None  ID1024,60.592834126431605,57.36722180931952,38.732832115185644
RHUM MANGUE ABRICOT None  ID1025,58.38574103190152,56.63855498009306,36.79160519761622
RHUM ANANAS CITRON VERT None  ID1026,56.04297029624875,56.015135782556115,34.71813177893373
Supplément lait None  ID1027,54.4364341461048,54.37015225352748,33.144340349450516
SUPPLEMENT LAIT None  ID1028,54.4364341461048,54.96856562432627,33.949237398414894
SUPPLEMENT CREME None  ID1029,55.62715205532018,54.08130761528503,35.472011173235
MONACO (25cl) None  ID1030,58.38574103190152,56.63855498009306,36.13417942963952
MONACO (50cl) None  ID1031,58.38574103190152,56.63855498009306,36.13417942963952
Hollywood 26 Artichaut - 26 cm  ID1032,56.144128848480825,55.79515452554887,34.669134413776106
Hollywood 26  - bœuf épicé  ID1032,56.144128848480825,55.74462434620063,35.257780256715435
Hollywood 26  - câpres  ID1032,56.144128848480825,55.79515452554887,34.669134413776106
Hollywood 26  - champignons frais  ID1032,56.144128848480825,55.74462434620063,35.257780256715435
Hollywood 26  - chorizo  ID1032,56.144128848480825,55.79515452554887,34.669134413776106
Hollywood 26  - crème fraîche  ID1032,56.144128848480825,55.79515452554887,34.669134413776106
Hollywood 26  - double mozzarella  ID1032,56.60191449193718,56.29026084534463,35.29270183932191
Hollywood 26  - fromage de chèvre  ID1032,56.60191449193718,56.29026084534463,35.29270183932191
Hollywood 26  - jambon  ID1032,56.144128848480825,55.79515452554887,34.669134413776106
Hollywood 26  - lardons fumés  ID1032,56.144128848480825,55.74462434620063,35.257780256715435
Hollywood 26 Noix - 26 cm  ID1032,57.33727252714515,56.29026084534463,35.27091085190433
Hollywood 26 Oeuf - 26 cm  ID1032,57.33727252714515,56.29026084534463,35.27091085190433
Hollywood 26  - œuf  ID1032,57.33727252714515,56.29026084534463,35.27091085190433
Hollywood 26  - oignons  ID1032,56.144128848480825,55.74462434620063,35.257780256715435
Hollywood 26 Olives 26  ID1032,55.126964947517635,55.33801530319565,34.712636545915636
Hollywood 26  - pepperoni  ID1032,57.33727252714515,56.29026084534463,35.27091085190433
Hollywood 26  - poivrons  ID1032,56.144128848480825,55.79515452554887,34.669134413776106
Hollywood 26  - pommes de terre  ID1032,56.144128848480825,55.74462434620063,35.257780256715435
Hollywood 26 Sans Artichaut  ID1032,56.60191449193718,56.29026084534463,35.29270183932191
Hollywood 26 Sans Champignons  ID1032,56.144128848480825,55.74462434620063,35.257780256715435
Hollywood 26 Sans Jambon  ID1032,56.60191449193718,56.29026084534463,35.29270183932191
Hollywood 26 Sans Mozzarella  ID1032,56.60191449193718,56.29026084534463,35.29270183932191
Hollywood 26 Sans Oeuf  ID1032,57.984838630247964,59.16204572797278,35.34933456665034
Hollywood 26 Sans Origan  ID1032,56.144128848480825,55.74462434620063,35.257780256715435
Hollywood 26 Sans Poivrons  ID1032,56.144128848480825,55.74462434620063,35.257780256715435
Hollywood 31 Ananas - 31 cm  ID1033,57.38500088462105,56.29026084534463,35.34933456665034
Hollywood 31 Banane - 31 cm  ID1033,57.38500088462105,56.29026084534463,35.34933456665034
Hollywood 31  - bœuf épicé  ID1033,57.33727252714515,56.29026084534463,35.27091085190433
Hollywood 31  - câpres  ID1033,57.38500088462105,56.29026084534463,35.34933456665034
Hollywood 31  - champignons frais  ID1033,57.38500088462105,56.29026084534463,35.34933456665034
Hollywood 31  - chorizo  ID1033,57.38500088462105,56.29026084534463,35.34933456665034
Hollywood 31  - crème fraîche  ID1033,57.33727252714515,56.29026084534463,35.27091085190433
Hollywood 31  - double mozzarella  ID1033,57.38500088462105,56.29026084534463,35.34933456665034
Hollywood 31  - fromage de chèvre  ID1033,57.33727252714515,56.29026084534463,35.27091085190433
Hollywood 31  - jambon  ID1033,57.984838630247964,59.16204572797278,35.27091085190433
Hollywood 31  - lardons fumés  ID1033,57.33727252714515,56.29026084534463,35.27091085190433
Hollywood 31  - merguez  ID1033,57.33727252714515,56.29026084534463,35.27091085190433
Hollywood 31  - œuf  ID1033,57.984838630247964,59.16204572797278,35.34933456665034
Hollywood 31  - oignons  ID1033,57.33727252714515,56.29026084534463,35.27091085190433
Hollywood 31  - pepperoni  ID1033,57.984838630247964,59.16204572797278,35.34933456665034
Hollywood 31  - poivrons  ID1033,57.38500088462105,56.29026084534463,35.34933456665034
Hollywood 31  - pommes de terre  ID1033,57.33727252714515,56.29026084534463,35.27091085190433
Hollywood 31  - poulet  ID1033,57.38500088462105,56.29026084534463,35.34933456665034
Hollywood 31 Sans Artichaut  ID1033,57.984838630247964,59.16204572797278,35.34933456665034
Hollywood 31 Sans Champignons  ID1033,57.984838630247964,59.16204572797278,35.34933456665034
Hollywood 31 Sans Jambon  ID1033,57.984838630247964,59.16204572797278,35.34933456665034
Hollywood 31 Sans Mozzarella  ID1033,57.984838630247964,59.16204572797278,35.34933456665034
Hollywood 31 Sans Oeuf  ID1033,57.984838630247964,59.16204572797278,35.34933456665034
Hollywood 31 Sans Origan  ID1033,57.984838630247964,59.16204572797278,35.34933456665034
Hollywood 31 Sans Poivrons  ID1033,57.984838630247964,59.16204572797278,35.34933456665034
Hot 26 Anchois - 26 cm  ID1034,56.60191449193718,55.57596343261014,35.27091085190433
Hot 26 Artichaut - 26 cm  ID1034,56.60191449193718,55.57596343261014,35.27091085190433
Hot 26  - bœuf épicé  ID1034,56.60191449193718,55.57596343261014,35.27091085190433
Hot 26  - câpres  ID1034,56.60191449193718,55.57596343261014,35.27091085190433
Hot 26  - champignons frais  ID1034,56.60191449193718,55.57596343261014,35.27091085190433
Hot 26  - chorizo  ID1034,56.60191449193718,55.57596343261014,35.27091085190433
Hot 26  - crème fraîche  ID1034,56.60191449193718,55.57596343261014,35.27091085190433
Hot 26  - double mozzarella  ID1034,56.60191449193718,55.57596343261014,35.27091085190433
Hot 26  - fromage de chèvre  ID1034,56.60191449193718,55.57596343261014,35.27091085190433
Hot 26  - jambon  ID1034,56.60191449193718,55.57596343261014,35.27091085190433
Hot 26  - lardons fumés  ID1034,56.60191449193718,55.57596343261014,35.27091085190433
Hot 26  - merguez  ID1034,56.60191449193718,55.57596343261014,35.27091085190433
Hot 26 Miel - 26 cm  ID1034,56.60191449193718,55.57596343261014,35.27091085190433
Hot 26 Noix - 26 cm  ID1034,56.60191449193718,55.57596343261014,35.27091085190433
Hot 26 Oeuf - 26 cm  ID1034,56.60191449193718,55.57596343261014,35.27091085190433
Hot 26  - œuf  ID1034,56.60191449193718,55.57596343261014,35.27091085190433
Hot 26  - oignons  ID1034,56.60191449193718,55.57596343261014,35.27091085190433
Hot 26 Olives 26  ID1034,56.144128848480825,55.74462434620063,35.257780256715435
Hot 26  - pepperoni  ID1034,56.60191449193718,55.57596343261014,35.27091085190433
Hot 26  - poivrons  ID1034,56.60191449193718,55.57596343261014,35.27091085190433
Hot 26  - pommes de terre  ID1034,56.60191449193718,55.57596343261014,35.27091085190433
Hot 26  - poulet  ID1034,56.60191449193718,55.57596343261014,35.27091085190433
Hot 26 Reblochon - 26 cm  ID1034,56.60191449193718,55.57596343261014,35.27091085190433
Hot 26 Roquefort - 26 cm  ID1034,56.60191449193718,55.57596343261014,35.27091085190433
Hot 26 Sans Chorizo  ID1034,56.60191449193718,55.70483811320351,34.24919839605806
Hot 26 Sans Merguez  ID1034,56.60191449193718,55.57596343261014,35.27091085190433
Hot 26 Sans Oignons  ID1034,56.144128848480825,55.70483811320351,35.29270183932191
Hot 26 Sans Pepperoni  ID1034,57.984838630247964,59.16204572797278,35.27091085190433
Hot 26 Sans Poivrons  ID1034,56.60191449193718,55.57596343261014,35.27091085190433
Hot 26 Saumon - 26 cm  ID1034,56.60191449193718,55.57596343261014,35.27091085190433
Hot 26  - tomates fraîches  ID1034,56.60191449193718,55.74462434620063,34.24919839605806
Hot 31 Ananas - 31 cm  ID1035,56.60191449193718,55.57596343261014,35.27091085190433
Hot 31 Anchois - 31 cm  ID1035,56.60191449193718,55.57596343261014,35.27091085190433
Hot 31 Banane - 31 cm  ID1035,56.60191449193718,55.57596343261014,35.27091085190433
Hot 31  - bœuf épicé  ID1035,56.60191449193718,55.57596343261014,35.27091085190433
Hot 31  - câpres  ID1035,56.60191449193718,55.57596343261014,35.27091085190433
Hot 31  - champignons frais  ID1035,56.60191449193718,55.57596343261014,35.27091085190433
Hot 31  - chorizo  ID1035,56.60191449193718,55.57596343261014,35.27091085190433
Hot 31  - crème fraîche  ID1035,56.60191449193718,55.57596343261014,35.27091085190433
Hot 31  - double mozzarella  ID1035,56.60191449193718,55.57596343261014,35.27091085190433
Hot 31  - fromage de chèvre  ID1035,56.60191449193718,55.57596343261014,35.27091085190433
Hot 31  - jambon  ID1035,56.60191449193718,55.57596343261014,35.27091085190433
Hot 31  - lardons fumés  ID1035,56.60191449193718,55.57596343261014,35.27091085190433
Hot 31  - merguez  ID1035,56.60191449193718,55.57596343261014,35.27091085190433
Hot 31 Miel - 31 cm  ID1035,56.60191449193718,55.57596343261014,35.27091085190433
Hot 31  - œuf  ID1035,56.60191449193718,55.57596343261014,35.27091085190433
Hot 31  - oignons  ID1035,56.60191449193718,55.57596343261014,35.27091085190433
Hot 31  - poivrons  ID1035,56.60191449193718,55.57596343261014,35.27091085190433
Hot 31  - pommes de terre  ID1035,56.60191449193718,55.57596343261014,35.27091085190433
Hot 31  - poulet  ID1035,56.60191449193718,55.57596343261014,35.27091085190433
Hot 31 Reblochon - 31 cm  ID1035,56.60191449193718,55.57596343261014,35.27091085190433
Hot 31 Roquefort - 31 cm  ID1035,56.60191449193718,55.57596343261014,35.27091085190433
Hot 31 Sans Chorizo  ID1035,56.60191449193718,55.70483811320351,34.24919839605806
Hot 31 Sans Merguez  ID1035,56.60191449193718,55.57596343261014,35.27091085190433
Hot 31 Sans Oignons  ID1035,56.144128848480825,55.70483811320351,35.29270183932191
Hot 31 Sans Pepperoni  ID1035,57.984838630247964,59.16204572797278,35.27091085190433
Hot 31 Sans Poivrons  ID1035,56.60191449193718,55.57596343261014,35.27091085190433
Hot 31 Saumon - 31 cm  ID1035,56.60191449193718,55.57596343261014,35.27091085190433
Hot 31  - tomates fraîches  ID1035,56.60191449193718,55.74462434620063,34.24919839605806
BANANA SPLIT None  ID1036,56.8794868836888,56.44556900847973,35.51986826622594
Pizzas Double Double None  ID1037,57.196700719623834,55.97355767545514,33.20778286971762
Petit Lardon Dans la Bergerie None  ID1038,57.442198100098864,56.10508024227999,34.81782522374614
Petit Retour d''Hawai None  ID1039,56.79255060068013,55.83641239285925,34.00727667775391
Petit Poulet dans le Potager None  ID1040,55.82973875329181,55.196806120392296,34.070972217412134
Petit crabe pince crevette None  ID1041,55.207983600290135,55.012701568688826,33.29519703265902
Petiit Chèvre chaud None  ID1042,56.38663224924197,55.196806120392296,34.18377245966969
Ice Tea 33cl None  ID1043,55.62715205532018,54.08130761528503,35.472011173235
"COCA-COLA 1,5l None  ID1044",55.62715205532018,54.08130761528503,35.472011173235
"Ice Tea 1,5l None  ID1045",55.62715205532018,54.08130761528503,35.472011173235
"Fanta 1,5l None  ID1046",55.62715205532018,54.08130761528503,35.472011173235
"Sprite 1,5l None  ID1047",55.62715205532018,54.08130761528503,35.472011173235
Heineken 33cl None  ID1048,55.62715205532018,54.08130761528503,35.472011173235
Orangina 33cl None  ID1049,55.62715205532018,54.08130761528503,35.472011173235
CALZONE - 26CM Artichaut - 26 cm  ID1050,56.53503943645441,55.57596343261014,35.27091085190433
CALZONE - 26CM Noix - 26 cm  ID1050,56.53503943645441,55.57596343261014,35.27091085190433
CALZONE - 26CM Oeuf - 26 cm  ID1050,56.53503943645441,55.57596343261014,35.27091085190433
CALZONE - 26CM Olives 26  ID1050,57.33727252714515,56.29026084534463,35.34933456665034
CALZONE - 26CM Sans Crème Fraîche  ID1050,56.53503943645441,55.57596343261014,35.34933456665034
CALZONE - 26CM Sans Jambon  ID1050,56.88916870722327,55.66446070940092,34.175018147421525
CALZONE - 26CM Sans Mozzarella  ID1050,57.33727252714515,56.29026084534463,35.34933456665034
CALZONE - 26CM Sans Oeuf  ID1050,57.04055343738668,55.57596343261014,35.34933456665034
CALZONE - 26CM Sans Origan  ID1050,57.442198100098864,55.78222885253342,35.22899123972741
Moelleux au choc EMPORTER None  ID1051,56.12422276450057,55.40372115514548,33.4217045980307
Tarte Tatin EMPORTER None  ID1052,53.591186991429446,54.23335660660315,33.06631346843208
PENNE 3 FROMAGES None  ID1053,56.144128848480825,55.07302678911869,34.840682486592286
COCHEESE - 31CM  - bœuf épicé  ID1054,56.144128848480825,55.07302678911869,34.840682486592286
COCHEESE - 31CM  - champignons frais  ID1054,56.144128848480825,55.07302678911869,34.840682486592286
COCHEESE - 31CM  - chorizo  ID1054,56.144128848480825,55.07302678911869,34.840682486592286
COCHEESE - 31CM  - crème fraîche  ID1054,56.144128848480825,55.07302678911869,34.840682486592286
COCHEESE - 31CM  - double mozzarella  ID1054,56.144128848480825,55.07302678911869,34.840682486592286
COCHEESE - 31CM  - fromage de chèvre  ID1054,56.144128848480825,55.07302678911869,34.840682486592286
COCHEESE - 31CM  - jambon  ID1054,56.144128848480825,55.07302678911869,34.840682486592286
COCHEESE - 31CM  - lardons fumés  ID1054,56.144128848480825,55.07302678911869,34.840682486592286
COCHEESE - 31CM  - merguez  ID1054,56.144128848480825,55.07302678911869,34.840682486592286
COCHEESE - 31CM  - œuf  ID1054,56.144128848480825,55.79515452554887,34.669134413776106
COCHEESE - 31CM  - oignons  ID1054,56.144128848480825,55.07302678911869,34.840682486592286
COCHEESE - 31CM  - pepperoni  ID1054,56.144128848480825,55.79515452554887,34.669134413776106
COCHEESE - 31CM  - poulet  ID1054,56.144128848480825,55.07302678911869,34.840682486592286
COCHEESE - 31CM Sans Chèvre Frais  ID1054,56.144128848480825,55.07302678911869,34.840682486592286
COCHEESE - 31CM Sans Chorizo  ID1054,55.45549863999638,55.298229070198516,33.71675953849777
COCHEESE - 31CM Sans Ciboulette  ID1054,55.45549863999638,55.298229070198516,33.71675953849777
COCHEESE - 31CM Sans Emmental  ID1054,55.45549863999638,55.298229070198516,33.71675953849777
COCHEESE - 31CM Sans Mozzarella  ID1054,55.45549863999638,55.298229070198516,33.71675953849777
COCHEESE - 31CM Sans Roquefort  ID1054,55.45549863999638,55.298229070198516,33.71675953849777
Thalassa None  ID2057,55.62715205532018,54.08130761528503,35.472011173235
COCHEESE 26CM Artichaut - 26 cm  ID2060,55.126964947517635,55.33801530319565,34.712636545915636
COCHEESE 26CM  - bœuf épicé  ID2060,54.34943451284396,55.24769889085029,33.71675953849777
COCHEESE 26CM  - champignons frais  ID2060,54.34943451284396,55.24769889085029,33.71675953849777
COCHEESE 26CM  - chorizo  ID2060,55.126964947517635,55.33801530319565,34.712636545915636
COCHEESE 26CM  - double mozzarella  ID2060,55.45549863999638,55.298229070198516,34.747558128522115
COCHEESE 26CM  - fromage de chèvre  ID2060,54.67796820532271,55.24769889085029,33.71675953849777
COCHEESE 26CM  - jambon  ID2060,55.126964947517635,55.33801530319565,34.712636545915636
COCHEESE 26CM  - lardons fumés  ID2060,54.34943451284396,55.24769889085029,33.71675953849777
COCHEESE 26CM Noix - 26 cm  ID2060,56.60191449193718,56.29026084534463,35.29270183932191
COCHEESE 26CM Oeuf - 26 cm  ID2060,56.60191449193718,56.29026084534463,35.29270183932191
COCHEESE 26CM Olives 26  ID2060,54.34943451284396,55.24769889085029,33.71675953849777
COCHEESE 26CM  - pepperoni  ID2060,56.60191449193718,56.29026084534463,35.29270183932191
COCHEESE 26CM  - poulet  ID2060,55.126964947517635,55.33801530319565,34.712636545915636
COCHEESE 26CM Sans Chèvre Frais  ID2060,56.144128848480825,55.07302678911869,34.840682486592286
COCHEESE 26CM Sans Chorizo  ID2060,55.207983600290135,54.982710376773326,33.780455078155995
COCHEESE 26CM Sans Ciboulette  ID2060,55.207983600290135,54.982710376773326,33.780455078155995
COCHEESE 26CM Sans Emmental  ID2060,55.207983600290135,54.982710376773326,33.780455078155995
COCHEESE 26CM Sans Mozzarella  ID2060,55.207983600290135,54.982710376773326,33.780455078155995
COCHEESE 26CM Sans Roquefort  ID2060,55.207983600290135,54.982710376773326,33.780455078155995
CAFE ALLONGE None  ID2061,55.185077020183314,54.67972098608382,36.276908222199374
SINGAPOUR - 26CM Artichaut - 26 cm  ID2062,56.67105047704753,55.41950546024514,33.37322391367746
SINGAPOUR - 26CM Noix - 26 cm  ID2062,56.114156981097366,55.23988312325727,32.44161678890472
SINGAPOUR - 26CM Oeuf - 26 cm  ID2062,56.114156981097366,55.23988312325727,32.44161678890472
SINGAPOUR - 26CM Olives 26  ID2062,56.181032036580135,55.23988312325727,33.37322391367746
SINGAPOUR - 31CM None  ID2063,56.181032036580135,55.23988312325727,33.37322391367746
SYRACUSE - 26CM Artichaut - 26 cm  ID2064,53.53578405089198,55.02249660977046,33.71675953849777
SYRACUSE - 26CM Noix - 26 cm  ID2064,52.810210830681086,54.636830709025844,33.29682352077973
SYRACUSE - 26CM Oeuf - 26 cm  ID2064,52.810210830681086,54.636830709025844,33.29682352077973
SYRACUSE - 26CM Olives 26  ID2064,54.4354661410282,55.31088761323025,34.289147351597926
SYRACUSE - 26CM Sans Ail  ID2064,56.114156981097366,55.236592353389426,33.29682352077973
SYRACUSE - 26CM Sans Anchois  ID2064,56.181032036580135,55.29077589371525,33.29682352077973
SYRACUSE - 26CM Sans Merguez  ID2064,56.181032036580135,55.29077589371525,33.29682352077973
SYRACUSE - 26CM Sans Mozzarella  ID2064,55.299723358324385,55.196806120392296,33.29682352077973
SYRACUSE - 26CM Sans Olives Noires  ID2064,56.08693561653253,55.236592353389426,33.29682352077973
SYRACUSE - 26CM Sans Poivrons  ID2064,56.114156981097366,55.236592353389426,33.29682352077973
SYRACUSE - 31CM Sans Ail  ID2065,56.114156981097366,55.236592353389426,33.29682352077973
SYRACUSE - 31CM Sans Anchois  ID2065,56.181032036580135,55.29077589371525,33.29682352077973
SYRACUSE - 31CM Sans Merguez  ID2065,56.181032036580135,55.29077589371525,33.29682352077973
SYRACUSE - 31CM Sans Mozzarella  ID2065,55.299723358324385,55.196806120392296,33.29682352077973
SYRACUSE - 31CM Sans Olives Noires  ID2065,56.08693561653253,55.236592353389426,33.29682352077973
SYRACUSE - 31CM Sans Poivrons  ID2065,56.114156981097366,55.236592353389426,33.29682352077973
CLASSIC - 26CM Artichaut - 26 cm  ID2066,53.451102881826316,55.02249660977046,33.71675953849777
CLASSIC - 26CM Noix - 26 cm  ID2066,56.144128848480825,55.47963583212368,34.26190324929756
CLASSIC - 26CM Oeuf - 26 cm  ID2066,56.144128848480825,55.47963583212368,34.26190324929756
CLASSIC - 26CM Olives 26  ID2066,54.639043270760496,55.33801530319565,34.356468562893426
CLASSIC - 26CM Sans Anchois  ID2066,56.181032036580135,55.793622302919786,34.919060672155766
CLASSIC - 26CM Sans Mozzarella  ID2066,56.114156981097366,55.250989660718126,33.29682352077973
CLASSIC - 26CM Sans Origan  ID2066,57.442198100098864,56.33596803219594,34.91773194085532
HONOLULU 26CM Anchois - 26 cm  ID2067,54.67796820532271,54.982710376773326,34.3054053814371
HONOLULU 26CM Anchois - 31 cm  ID2067,54.67796820532271,54.982710376773326,34.3054053814371
HONOLULU 26CM Artichaut - 26 cm  ID2067,54.67796820532271,54.982710376773326,34.3054053814371
HONOLULU 26CM  - bœuf épicé  ID2067,54.67796820532271,54.982710376773326,34.3054053814371
HONOLULU 26CM  - bœuf épicé  ID2067,54.67796820532271,54.982710376773326,34.3054053814371
HONOLULU 26CM  - câpres  ID2067,54.67796820532271,54.982710376773326,34.3054053814371
HONOLULU 26CM  - câpres  ID2067,54.67796820532271,54.982710376773326,34.3054053814371
HONOLULU 26CM  - champignons frais  ID2067,55.45549863999638,55.24769889085029,35.500929897140985
HONOLULU 26CM  - champignons frais  ID2067,55.45549863999638,55.24769889085029,35.500929897140985
HONOLULU 26CM  - chorizo  ID2067,54.67796820532271,54.982710376773326,34.3054053814371
HONOLULU 26CM  - chorizo  ID2067,54.67796820532271,54.982710376773326,34.3054053814371
HONOLULU 26CM  - crème fraîche  ID2067,54.67796820532271,54.982710376773326,34.3054053814371
HONOLULU 26CM  - crème fraîche  ID2067,54.67796820532271,54.982710376773326,34.3054053814371
HONOLULU 26CM  - double mozzarella  ID2067,54.79676982996542,55.02380810614968,34.49234803648362
HONOLULU 26CM  - double mozzarella  ID2067,54.79676982996542,55.02380810614968,34.49234803648362
HONOLULU 26CM  - fromage de chèvre  ID2067,56.114156981097366,55.29077589371525,34.49234803648362
HONOLULU 26CM  - fromage de chèvre  ID2067,56.114156981097366,55.29077589371525,34.49234803648362
HONOLULU 26CM  - Gorgonzola  ID2067,54.67796820532271,54.982710376773326,34.3054053814371
HONOLULU 26CM  - Gorgonzola  ID2067,54.67796820532271,54.982710376773326,34.3054053814371
HONOLULU 26CM  - jambon  ID2067,54.67796820532271,54.982710376773326,34.3054053814371
HONOLULU 26CM  - jambon  ID2067,54.67796820532271,54.982710376773326,34.3054053814371
HONOLULU 26CM  - lardons fumés  ID2067,54.67796820532271,54.982710376773326,34.3054053814371
HONOLULU 26CM  - lardons fumés  ID2067,54.67796820532271,54.982710376773326,34.3054053814371
HONOLULU 26CM  - merguez  ID2067,54.67796820532271,54.982710376773326,34.3054053814371
HONOLULU 26CM  - merguez  ID2067,54.67796820532271,54.982710376773326,34.3054053814371
HONOLULU 26CM Miel - 26 cm  ID2067,53.70854246169873,54.982710376773326,33.15330569157526
HONOLULU 26CM Miel - 31 cm  ID2067,53.70854246169873,54.982710376773326,33.15330569157526
HONOLULU 26CM Noix - 26 cm  ID2067,53.70854246169873,54.982710376773326,33.15330569157526
HONOLULU 26CM Oeuf - 26 cm  ID2067,53.70854246169873,54.982710376773326,33.15330569157526
HONOLULU 26CM  - œuf  ID2067,53.70854246169873,54.982710376773326,33.15330569157526
HONOLULU 26CM  - œuf  ID2067,53.70854246169873,54.982710376773326,33.15330569157526
HONOLULU 26CM  - oignons  ID2067,55.45549863999638,55.24769889085029,35.500929897140985
HONOLULU 26CM  - oignons  ID2067,55.45549863999638,55.24769889085029,35.500929897140985
HONOLULU 26CM Olives 26  ID2067,55.299723358324385,55.24769889085029,34.3054053814371
HONOLULU 26CM  - pepperoni  ID2067,53.70854246169873,54.982710376773326,33.15330569157526
HONOLULU 26CM  - pepperoni  ID2067,53.70854246169873,54.982710376773326,33.15330569157526
HONOLULU 26CM  - poivrons  ID2067,54.67796820532271,54.982710376773326,34.3054053814371
HONOLULU 26CM  - poivrons  ID2067,54.67796820532271,54.982710376773326,34.3054053814371
HONOLULU 26CM  - pommes de terre  ID2067,57.447390734494036,56.33596803219594,34.919060672155766
HONOLULU 26CM  - pommes de terre  ID2067,57.447390734494036,56.33596803219594,34.919060672155766
HONOLULU 26CM  - poulet  ID2067,54.67796820532271,54.982710376773326,34.3054053814371
HONOLULU 26CM  - poulet  ID2067,54.67796820532271,54.982710376773326,34.3054053814371
HONOLULU 26CM Reblochon - 26 cm  ID2067,54.67796820532271,54.982710376773326,34.3054053814371
HONOLULU 26CM Reblochon - 31 cm  ID2067,54.67796820532271,54.982710376773326,34.3054053814371
HONOLULU 26CM Roquefort - 26 cm  ID2067,54.67796820532271,54.982710376773326,34.3054053814371
HONOLULU 26CM Roquefort - 31 cm  ID2067,54.67796820532271,54.982710376773326,34.3054053814371
HONOLULU 26CM Sans Lardons  ID2067,56.82252246806359,55.23988312325727,34.91773194085532
